LeadID,SignupDate,CustomerID,ProductID,Branch,Region,SourceChannel,Campaign,LeadStatus,IsConverted,ConvertedTransactionID
1066,2024-03-17,96795,17,CT1,North,Email Marketing,11.11,Converted,1,30.0
1067,2024-03-18,44087,161,HCM2,South,Zalo OA,Tet2024,Converted,1,1933.0
1068,2024-10-14,76677,175,HCM1,South,Facebook Ads,12.12,Converted,1,2984.0
1069,2024-02-21,14627,110,CT1,North,Zalo OA,11.11,New,0,
1070,2024-10-27,66541,52,DN1,Central,Tiktok Ads,BackToSchool,Converted,1,1317.0
1071,2024-08-06,78226,118,HCM2,South,Google Ads,Tet2024,Converted,1,1197.0
1072,2024-11-12,13255,9,HCM1,South,Website SEO,SummerSale,Cancelled,0,
1073,2024-12-21,67433,33,CT1,North,Facebook Ads,SummerSale,Converted,1,86.0
1074,2024-12-24,15213,188,HCM2,North,Google Ads,NewProductLaunch,Calling,0,
1075,2024-04-29,29404,113,HCM2,North,Website SEO,11.11,Cancelled,0,
1076,2024-02-28,35380,149,DN1,North,Website SEO,BackToSchool,NoAnswer,0,
1077,2024-01-18,29173,186,HCM1,South,Email Marketing,11.11,NoAnswer,0,
1078,2023-12-15,63027,85,HN1,South,Tiktok Ads,Tet2024,Calling,0,
1079,2024-10-05,33989,197,HCM2,South,Email Marketing,NewProductLaunch,New,0,
1080,2024-10-29,34519,10,CT1,Central,Email Marketing,BackToSchool,Converted,1,683.0
1081,2024-02-12,32439,6,DN1,South,Zalo OA,11.11,Converted,1,272.0
1082,2024-10-29,86949,115,DN1,South,Zalo OA,BackToSchool,Converted,1,2885.0
1083,2024-11-27,24995,121,HCM2,North,Google Ads,Tet2024,Cancelled,0,
1084,2024-11-06,33559,141,HCM2,South,Tiktok Ads,NewProductLaunch,Converted,1,2161.0
1085,2024-09-06,99049,65,HCM2,South,Website SEO,BackToSchool,New,0,
1086,2024-12-09,15021,20,HN1,South,Tiktok Ads,Tet2024,Converted,1,1418.0
1087,2024-07-30,31119,57,HCM2,North,Tiktok Ads,SummerSale,NoAnswer,0,
1088,2024-09-09,61539,46,HCM1,South,Google Ads,BackToSchool,New,0,
1089,2024-10-25,49350,136,CT1,South,Zalo OA,NewProductLaunch,Converted,1,2653.0
1090,2024-09-25,56223,10,HCM2,Central,Tiktok Ads,FlashSaleWeekend,Cancelled,0,
1091,2024-09-30,35517,113,HN1,Central,Tiktok Ads,12.12,New,0,
1092,2024-07-14,88653,195,CT1,Central,Tiktok Ads,12.12,Converted,1,1011.0
1093,2024-05-27,32250,139,DN1,Central,Facebook Ads,BackToSchool,NoAnswer,0,
1094,2023-12-19,94486,12,HCM2,North,Tiktok Ads,BackToSchool,Cancelled,0,
1095,2024-11-17,92895,138,CT1,Central,Tiktok Ads,Tet2024,New,0,
1096,2024-12-27,99132,153,DN1,South,Website SEO,11.11,New,0,
1097,2024-03-01,76798,177,HN1,Central,Email Marketing,12.12,Cancelled,0,
1098,2024-02-14,64199,177,HCM1,North,Facebook Ads,11.11,Converted,1,295.0
1099,2024-04-24,69546,11,HCM2,Central,Tiktok Ads,12.12,NoAnswer,0,
1100,2024-03-12,98151,190,HCM1,Central,Email Marketing,BackToSchool,Converted,1,1768.0
1101,2024-08-07,13327,118,HN1,North,Tiktok Ads,NewProductLaunch,Cancelled,0,
1102,2024-01-25,39768,164,CT1,North,Google Ads,NewProductLaunch,NoAnswer,0,
1103,2024-03-12,74418,39,CT1,North,Google Ads,FlashSaleWeekend,Converted,1,2350.0
1104,2024-10-05,52788,53,HN1,North,Email Marketing,12.12,Converted,1,1332.0
1105,2024-11-06,92384,56,HN1,North,Facebook Ads,12.12,Converted,1,2172.0
1106,2024-10-04,56830,104,HCM2,North,Website SEO,Tet2024,Converted,1,2717.0
1107,2024-03-27,62446,129,DN1,South,Facebook Ads,BackToSchool,New,0,
1108,2023-12-28,25160,56,HCM1,Central,Facebook Ads,BackToSchool,Cancelled,0,
1109,2024-09-27,66583,118,HCM1,Central,Google Ads,FlashSaleWeekend,Converted,1,2399.0
1110,2024-06-10,43998,132,CT1,North,Google Ads,11.11,NoAnswer,0,
1111,2024-04-17,37230,30,CT1,North,Website SEO,Tet2024,Cancelled,0,
1112,2024-12-01,19076,12,HCM2,South,Tiktok Ads,SummerSale,New,0,
1113,2024-01-06,79341,35,HN1,South,Website SEO,NewProductLaunch,Converted,1,2248.0
1114,2024-02-15,41085,77,HCM1,North,Tiktok Ads,NewProductLaunch,Cancelled,0,
1115,2024-05-05,65571,180,HCM2,South,Email Marketing,BackToSchool,New,0,
1116,2024-05-15,24715,159,CT1,South,Email Marketing,FlashSaleWeekend,New,0,
1117,2024-05-07,15750,102,CT1,North,Zalo OA,Tet2024,Converted,1,1604.0
1118,2024-07-26,88768,87,HCM1,North,Google Ads,SummerSale,New,0,
1119,2024-10-18,45903,196,CT1,North,Zalo OA,NewProductLaunch,NoAnswer,0,
1120,2024-03-27,82489,52,CT1,North,Zalo OA,Tet2024,Converted,1,745.0
1121,2024-03-27,42093,80,DN1,Central,Google Ads,SummerSale,Converted,1,2746.0
1122,2024-01-22,97954,135,HN1,Central,Zalo OA,12.12,Converted,1,1861.0
1123,2024-06-29,44314,22,CT1,North,Facebook Ads,BackToSchool,Converted,1,1466.0
1124,2024-04-26,58225,75,DN1,South,Tiktok Ads,11.11,NoAnswer,0,
1125,2024-02-19,97985,184,HCM2,North,Website SEO,NewProductLaunch,Calling,0,
1126,2024-06-10,93014,58,CT1,Central,Google Ads,NewProductLaunch,NoAnswer,0,
1127,2024-01-25,45179,93,HCM2,South,Facebook Ads,SummerSale,Converted,1,2950.0
1128,2023-12-29,35338,192,CT1,Central,Email Marketing,11.11,Calling,0,
1129,2024-04-03,79681,103,HCM1,North,Website SEO,12.12,Converted,1,1367.0
1130,2024-05-19,42101,140,DN1,Central,Website SEO,Tet2024,Converted,1,2172.0
1131,2024-09-28,12775,7,DN1,Central,Website SEO,BackToSchool,Cancelled,0,
1132,2024-08-01,55619,128,HCM1,Central,Zalo OA,Tet2024,New,0,
1133,2024-05-19,55838,55,HN1,South,Zalo OA,SummerSale,NoAnswer,0,
1134,2024-01-21,29539,106,DN1,Central,Zalo OA,NewProductLaunch,New,0,
1135,2024-03-20,67124,62,HCM2,South,Zalo OA,12.12,Calling,0,
1136,2024-09-28,75149,90,DN1,North,Facebook Ads,NewProductLaunch,Converted,1,1143.0
1137,2024-08-24,36616,98,HN1,North,Zalo OA,Tet2024,NoAnswer,0,
1138,2024-06-27,89655,77,HCM2,Central,Google Ads,12.12,NoAnswer,0,
1139,2024-03-09,64567,183,HCM2,South,Website SEO,FlashSaleWeekend,NoAnswer,0,
1140,2024-10-31,47099,119,HCM1,North,Facebook Ads,BackToSchool,Converted,1,2929.0
1141,2023-12-24,85831,36,CT1,South,Email Marketing,SummerSale,Converted,1,1655.0
1142,2023-12-19,71799,89,HCM1,South,Zalo OA,BackToSchool,Converted,1,2399.0
1143,2024-04-15,35479,152,CT1,Central,Email Marketing,SummerSale,Converted,1,1673.0
1144,2024-11-08,56172,172,HCM1,Central,Website SEO,BackToSchool,NoAnswer,0,
1145,2024-12-01,65863,145,CT1,South,Facebook Ads,FlashSaleWeekend,New,0,
1146,2024-04-10,52043,130,DN1,South,Website SEO,Tet2024,NoAnswer,0,
1147,2024-10-03,92569,141,HCM2,Central,Email Marketing,11.11,Calling,0,
1148,2024-05-21,25408,159,CT1,South,Facebook Ads,12.12,Converted,1,2515.0
1149,2024-10-12,67980,93,DN1,Central,Tiktok Ads,SummerSale,NoAnswer,0,
1150,2024-07-29,92956,114,HN1,South,Facebook Ads,Tet2024,Calling,0,
1151,2024-12-13,26351,28,HCM1,Central,Zalo OA,NewProductLaunch,Converted,1,1318.0
1152,2024-07-17,14131,188,HN1,South,Email Marketing,NewProductLaunch,Converted,1,602.0
1153,2024-06-15,54825,155,DN1,Central,Website SEO,BackToSchool,Converted,1,2788.0
1154,2023-12-29,21349,143,HN1,South,Website SEO,NewProductLaunch,Calling,0,
1155,2024-05-19,70931,33,HN1,North,Website SEO,11.11,Converted,1,1092.0
1156,2024-04-28,54254,20,DN1,North,Google Ads,SummerSale,New,0,
1157,2024-08-31,48225,170,HCM2,South,Google Ads,BackToSchool,NoAnswer,0,
1158,2024-05-19,22453,140,CT1,North,Zalo OA,SummerSale,Converted,1,2572.0
1159,2024-01-30,28814,101,HCM1,South,Tiktok Ads,SummerSale,Converted,1,2735.0
1160,2024-11-02,28263,23,CT1,South,Google Ads,FlashSaleWeekend,Calling,0,
1161,2024-11-10,87694,112,HCM1,North,Facebook Ads,Tet2024,NoAnswer,0,
1162,2024-06-04,25735,14,CT1,South,Email Marketing,NewProductLaunch,New,0,
1163,2024-04-22,25830,91,HN1,Central,Zalo OA,12.12,New,0,
1164,2024-03-18,57893,153,HCM2,South,Tiktok Ads,SummerSale,Converted,1,1318.0
1165,2024-04-07,54673,77,HN1,South,Facebook Ads,11.11,NoAnswer,0,
1166,2024-08-13,99462,85,HCM2,North,Website SEO,FlashSaleWeekend,Converted,1,2871.0
1167,2024-10-01,55066,109,DN1,Central,Google Ads,11.11,Converted,1,564.0
1168,2024-09-21,13373,31,HCM1,South,Facebook Ads,12.12,Calling,0,
1169,2024-10-08,20335,122,HCM1,South,Tiktok Ads,NewProductLaunch,Cancelled,0,
1170,2024-09-22,33741,107,DN1,South,Zalo OA,NewProductLaunch,Cancelled,0,
1171,2024-02-21,20692,54,CT1,South,Facebook Ads,BackToSchool,New,0,
1172,2024-05-10,57295,133,DN1,South,Zalo OA,BackToSchool,Calling,0,
1173,2023-12-25,55541,141,DN1,South,Website SEO,BackToSchool,Cancelled,0,
1174,2024-08-24,44057,156,HCM2,Central,Tiktok Ads,NewProductLaunch,Converted,1,766.0
1175,2024-11-08,76983,43,DN1,Central,Tiktok Ads,SummerSale,Calling,0,
1176,2024-12-08,29583,89,HCM1,South,Google Ads,Tet2024,Converted,1,2307.0
1177,2024-01-21,32765,115,HN1,South,Email Marketing,12.12,NoAnswer,0,
1178,2024-04-26,69287,99,HCM2,North,Tiktok Ads,FlashSaleWeekend,Converted,1,2355.0
1179,2024-07-01,33906,47,HCM2,Central,Facebook Ads,12.12,Converted,1,568.0
1180,2024-01-06,95103,71,CT1,Central,Facebook Ads,12.12,New,0,
1181,2024-10-12,89675,166,HN1,South,Facebook Ads,BackToSchool,Converted,1,2069.0
1182,2024-11-24,56525,67,HCM2,Central,Website SEO,Tet2024,Converted,1,231.0
1183,2024-10-11,48230,62,DN1,Central,Tiktok Ads,11.11,Converted,1,82.0
1184,2024-12-11,29520,109,HCM2,North,Tiktok Ads,NewProductLaunch,Converted,1,217.0
1185,2024-07-19,95238,167,HCM2,North,Facebook Ads,11.11,NoAnswer,0,
1186,2024-05-03,61934,37,HCM2,Central,Google Ads,BackToSchool,NoAnswer,0,
1187,2024-03-27,35566,119,CT1,Central,Google Ads,SummerSale,NoAnswer,0,
1188,2024-07-11,83193,86,HCM2,Central,Tiktok Ads,FlashSaleWeekend,Calling,0,
1189,2024-04-03,40134,126,HCM2,South,Tiktok Ads,FlashSaleWeekend,Converted,1,753.0
1190,2024-03-27,20345,136,CT1,North,Zalo OA,BackToSchool,Converted,1,594.0
1191,2024-10-25,51185,52,HN1,South,Tiktok Ads,Tet2024,Cancelled,0,
1192,2024-06-02,80744,91,HCM1,North,Facebook Ads,FlashSaleWeekend,Converted,1,2752.0
1193,2024-12-04,43455,33,CT1,North,Email Marketing,BackToSchool,Converted,1,2973.0
1194,2024-11-02,38018,81,CT1,North,Website SEO,12.12,NoAnswer,0,
1195,2024-04-25,64219,42,HCM2,Central,Tiktok Ads,SummerSale,New,0,
1196,2024-12-24,55991,112,HCM2,North,Tiktok Ads,SummerSale,Calling,0,
1197,2024-10-02,83616,126,HCM1,South,Facebook Ads,NewProductLaunch,Converted,1,783.0
1198,2024-11-06,97438,155,HCM2,North,Zalo OA,NewProductLaunch,Converted,1,2135.0
1199,2024-04-19,19486,136,DN1,South,Email Marketing,12.12,Cancelled,0,
1200,2024-03-29,48862,151,HCM2,North,Tiktok Ads,SummerSale,NoAnswer,0,
1201,2024-03-15,68870,106,HCM2,North,Google Ads,12.12,Converted,1,587.0
1202,2024-09-26,96694,125,DN1,Central,Google Ads,SummerSale,Converted,1,1502.0
1203,2024-12-26,53856,113,HCM1,South,Google Ads,Tet2024,Converted,1,2546.0
1204,2024-02-03,96055,64,DN1,North,Website SEO,BackToSchool,Converted,1,2955.0
1205,2024-01-12,41379,123,CT1,North,Website SEO,NewProductLaunch,New,0,
1206,2024-10-05,74729,114,DN1,South,Email Marketing,Tet2024,NoAnswer,0,
1207,2024-10-06,38378,20,HN1,North,Tiktok Ads,FlashSaleWeekend,Cancelled,0,
1208,2024-07-15,64353,16,CT1,Central,Tiktok Ads,BackToSchool,Converted,1,588.0
1209,2024-09-06,59996,145,HCM2,South,Tiktok Ads,NewProductLaunch,Cancelled,0,
1210,2024-08-27,24031,19,CT1,Central,Website SEO,FlashSaleWeekend,Converted,1,2511.0
1211,2024-10-11,90072,120,HCM1,South,Email Marketing,12.12,NoAnswer,0,
1212,2024-03-24,75982,136,HCM1,South,Tiktok Ads,FlashSaleWeekend,Converted,1,1021.0
1213,2024-11-24,46683,166,DN1,South,Facebook Ads,Tet2024,NoAnswer,0,
1214,2024-04-02,27618,38,CT1,North,Zalo OA,11.11,Calling,0,
1215,2024-06-13,16587,181,HCM2,South,Google Ads,FlashSaleWeekend,Converted,1,1132.0
1216,2024-10-22,72790,93,HCM1,South,Google Ads,11.11,Cancelled,0,
1217,2023-12-15,41480,105,HCM2,South,Facebook Ads,NewProductLaunch,Converted,1,2517.0
1218,2024-10-28,30527,100,HN1,Central,Tiktok Ads,Tet2024,Cancelled,0,
1219,2024-02-07,33569,90,HCM1,South,Email Marketing,FlashSaleWeekend,NoAnswer,0,
1220,2024-12-19,21151,159,DN1,North,Email Marketing,BackToSchool,Converted,1,91.0
1221,2024-05-11,81094,44,HN1,South,Website SEO,FlashSaleWeekend,Converted,1,1480.0
1222,2024-10-18,69174,188,CT1,South,Tiktok Ads,BackToSchool,New,0,
1223,2024-04-29,54739,76,HCM2,Central,Email Marketing,Tet2024,Converted,1,2432.0
1224,2024-07-03,42954,145,HCM1,North,Tiktok Ads,11.11,NoAnswer,0,
1225,2024-10-22,45303,79,HN1,North,Google Ads,Tet2024,NoAnswer,0,
1226,2024-04-09,44700,73,HN1,North,Google Ads,11.11,Cancelled,0,
1227,2024-05-16,77568,167,HCM1,South,Website SEO,11.11,Calling,0,
1228,2024-09-30,76788,170,CT1,South,Google Ads,12.12,NoAnswer,0,
1229,2024-02-15,81045,176,CT1,North,Tiktok Ads,12.12,New,0,
1230,2024-08-14,47842,140,DN1,North,Facebook Ads,BackToSchool,New,0,
1231,2024-01-08,23900,96,CT1,Central,Website SEO,NewProductLaunch,Converted,1,575.0
1232,2024-03-13,90059,89,DN1,North,Facebook Ads,SummerSale,NoAnswer,0,
1233,2024-02-27,11881,103,HN1,South,Tiktok Ads,Tet2024,Converted,1,2548.0
1234,2024-10-03,43037,146,HCM1,South,Website SEO,11.11,Converted,1,828.0
1235,2024-07-11,11630,6,CT1,South,Facebook Ads,Tet2024,New,0,
1236,2024-11-25,30789,122,DN1,Central,Website SEO,NewProductLaunch,New,0,
1237,2023-12-31,98059,171,HN1,North,Tiktok Ads,NewProductLaunch,NoAnswer,0,
1238,2024-04-20,93494,116,CT1,South,Email Marketing,SummerSale,Converted,1,351.0
1239,2024-12-12,56151,163,HCM2,Central,Website SEO,FlashSaleWeekend,New,0,
1240,2024-08-21,58920,182,HN1,Central,Email Marketing,SummerSale,New,0,
1241,2024-06-10,77231,62,CT1,South,Tiktok Ads,11.11,Converted,1,2152.0
1242,2024-06-13,90357,197,HN1,Central,Website SEO,12.12,Converted,1,620.0
1243,2024-05-14,13262,144,HCM1,Central,Website SEO,FlashSaleWeekend,NoAnswer,0,
1244,2024-01-08,76981,136,HCM1,South,Email Marketing,SummerSale,Cancelled,0,
1245,2024-06-11,91972,89,HCM1,Central,Google Ads,12.12,Converted,1,2435.0
1246,2024-06-29,85485,96,HCM2,South,Email Marketing,FlashSaleWeekend,Converted,1,2992.0
1247,2024-11-22,64722,126,HCM1,South,Email Marketing,12.12,Calling,0,
1248,2024-05-23,99499,90,HCM2,Central,Email Marketing,11.11,Calling,0,
1249,2024-06-08,60818,86,HCM1,South,Tiktok Ads,BackToSchool,Converted,1,1233.0
1250,2024-09-24,39932,159,HN1,South,Zalo OA,12.12,Converted,1,2531.0
1251,2024-02-15,16901,138,CT1,North,Email Marketing,11.11,Converted,1,473.0
1252,2024-05-12,18597,184,CT1,South,Website SEO,SummerSale,Cancelled,0,
1253,2024-05-16,73909,121,HCM1,North,Facebook Ads,Tet2024,Converted,1,2990.0
1254,2024-05-18,82391,76,CT1,North,Google Ads,SummerSale,NoAnswer,0,
1255,2024-12-18,94214,92,HCM1,North,Email Marketing,NewProductLaunch,Cancelled,0,
1256,2024-02-01,18263,70,HCM1,North,Email Marketing,SummerSale,Converted,1,516.0
1257,2024-11-15,73293,148,DN1,Central,Google Ads,BackToSchool,Calling,0,
1258,2024-03-07,35805,133,DN1,Central,Email Marketing,11.11,Converted,1,1376.0
1259,2024-12-09,21874,23,DN1,South,Website SEO,12.12,Calling,0,
1260,2024-06-08,96402,137,HCM2,South,Zalo OA,NewProductLaunch,Converted,1,2095.0
1261,2024-05-10,24079,58,DN1,South,Email Marketing,11.11,Calling,0,
1262,2024-04-10,59850,187,HCM1,Central,Google Ads,11.11,Converted,1,543.0
1263,2024-11-20,82779,182,HN1,North,Email Marketing,12.12,Calling,0,
1264,2024-02-15,19018,46,DN1,Central,Tiktok Ads,FlashSaleWeekend,Converted,1,1060.0
1265,2024-06-20,59500,22,DN1,Central,Website SEO,SummerSale,Converted,1,757.0
1266,2024-12-08,22100,192,HN1,South,Website SEO,Tet2024,NoAnswer,0,
1267,2024-02-01,67021,8,HCM1,South,Zalo OA,FlashSaleWeekend,Calling,0,
1268,2024-11-05,29800,123,HCM2,South,Tiktok Ads,NewProductLaunch,Calling,0,
1269,2024-08-27,73400,20,DN1,North,Tiktok Ads,12.12,Converted,1,483.0
1270,2024-07-25,39437,179,HN1,North,Zalo OA,BackToSchool,NoAnswer,0,
1271,2024-05-03,86537,78,HCM1,Central,Facebook Ads,BackToSchool,Cancelled,0,
1272,2024-07-16,56675,39,CT1,North,Email Marketing,Tet2024,NoAnswer,0,
1273,2024-12-27,29942,37,HCM2,South,Tiktok Ads,Tet2024,Converted,1,296.0
1274,2024-07-12,30862,178,HN1,North,Facebook Ads,SummerSale,Calling,0,
1275,2024-10-27,21669,162,HN1,North,Facebook Ads,BackToSchool,New,0,
1276,2024-01-15,63772,75,HN1,North,Website SEO,NewProductLaunch,Converted,1,2043.0
1277,2024-05-20,25916,118,DN1,North,Email Marketing,12.12,Converted,1,175.0
1278,2024-09-24,20878,104,CT1,South,Website SEO,Tet2024,NoAnswer,0,
1279,2024-10-14,12985,161,HCM2,South,Google Ads,Tet2024,Converted,1,2104.0
1280,2024-09-25,83648,31,HCM1,Central,Website SEO,Tet2024,Converted,1,2389.0
1281,2024-05-06,51235,123,HCM1,Central,Tiktok Ads,12.12,NoAnswer,0,
1282,2024-01-02,28931,54,CT1,Central,Tiktok Ads,NewProductLaunch,Cancelled,0,
1283,2024-01-01,10336,172,HN1,North,Email Marketing,BackToSchool,Converted,1,1775.0
1284,2024-08-27,52933,34,HN1,North,Facebook Ads,FlashSaleWeekend,Calling,0,
1285,2024-03-01,94899,199,HN1,South,Tiktok Ads,NewProductLaunch,New,0,
1286,2024-12-19,55536,122,HN1,Central,Website SEO,12.12,NoAnswer,0,
1287,2024-06-06,79504,113,HN1,South,Website SEO,NewProductLaunch,Converted,1,758.0
1288,2024-06-25,61148,62,CT1,Central,Email Marketing,SummerSale,NoAnswer,0,
1289,2024-04-05,26279,23,DN1,Central,Website SEO,FlashSaleWeekend,Converted,1,2598.0
1290,2024-04-06,78665,46,HCM2,Central,Zalo OA,12.12,NoAnswer,0,
1291,2024-07-23,81386,56,HN1,North,Email Marketing,FlashSaleWeekend,Converted,1,2221.0
1292,2024-05-28,96124,135,DN1,Central,Email Marketing,FlashSaleWeekend,Converted,1,105.0
1293,2024-10-28,87485,118,HCM1,Central,Tiktok Ads,Tet2024,New,0,
1294,2024-04-24,84055,189,CT1,North,Email Marketing,BackToSchool,Converted,1,1423.0
1295,2024-09-03,87273,131,DN1,Central,Google Ads,FlashSaleWeekend,NoAnswer,0,
1296,2024-02-07,76670,166,HN1,North,Tiktok Ads,SummerSale,Converted,1,2690.0
1297,2024-12-07,86474,162,HN1,North,Tiktok Ads,SummerSale,NoAnswer,0,
1298,2024-04-23,64028,113,HN1,South,Zalo OA,12.12,New,0,
1299,2024-09-27,81128,44,DN1,North,Tiktok Ads,11.11,Converted,1,194.0
1300,2024-09-05,28108,128,HN1,North,Facebook Ads,Tet2024,Converted,1,2891.0
1301,2024-12-14,62495,108,DN1,North,Website SEO,BackToSchool,NoAnswer,0,
1302,2024-05-24,92806,158,HN1,Central,Website SEO,BackToSchool,New,0,
1303,2024-12-28,86533,17,HCM1,South,Email Marketing,BackToSchool,Cancelled,0,
1304,2024-03-10,66830,59,HCM1,Central,Zalo OA,12.12,Converted,1,1887.0
1305,2024-02-07,84640,138,HCM2,North,Website SEO,Tet2024,New,0,
1306,2024-09-27,62509,99,HN1,North,Facebook Ads,FlashSaleWeekend,Cancelled,0,
1307,2024-06-09,76406,84,HN1,South,Zalo OA,FlashSaleWeekend,New,0,
1308,2024-11-27,49519,146,DN1,South,Google Ads,12.12,Converted,1,1969.0
1309,2023-12-22,59649,45,DN1,North,Website SEO,BackToSchool,Calling,0,
1310,2024-10-30,44524,108,HN1,North,Tiktok Ads,FlashSaleWeekend,NoAnswer,0,
1311,2024-10-22,43885,187,HCM2,Central,Facebook Ads,NewProductLaunch,Cancelled,0,
1312,2024-08-17,54369,62,HN1,North,Facebook Ads,NewProductLaunch,NoAnswer,0,
1313,2024-11-01,40676,59,DN1,Central,Website SEO,Tet2024,Converted,1,221.0
1314,2024-08-25,74093,177,HN1,South,Email Marketing,BackToSchool,Converted,1,876.0
1315,2024-11-06,57764,191,DN1,Central,Google Ads,12.12,Converted,1,2726.0
1316,2024-02-06,60799,160,HN1,North,Tiktok Ads,11.11,NoAnswer,0,
1317,2024-08-19,89414,138,CT1,Central,Google Ads,11.11,Converted,1,2710.0
1318,2024-08-09,82307,11,DN1,Central,Google Ads,11.11,New,0,
1319,2024-07-30,92062,102,HCM2,South,Website SEO,NewProductLaunch,Calling,0,
1320,2024-02-19,41923,70,CT1,Central,Tiktok Ads,12.12,Converted,1,225.0
1321,2024-02-03,88388,123,HN1,North,Website SEO,11.11,New,0,
1322,2024-03-20,57574,190,DN1,Central,Website SEO,BackToSchool,NoAnswer,0,
1323,2024-03-15,53391,175,CT1,Central,Email Marketing,BackToSchool,Converted,1,188.0
1324,2024-09-03,63664,34,HCM2,Central,Facebook Ads,11.11,New,0,
1325,2024-09-30,77384,101,DN1,North,Email Marketing,SummerSale,Converted,1,2691.0
1326,2024-03-19,41027,145,CT1,Central,Email Marketing,11.11,Converted,1,963.0
1327,2024-03-11,45464,104,CT1,North,Website SEO,SummerSale,Cancelled,0,
1328,2024-03-01,44485,182,CT1,Central,Email Marketing,Tet2024,Calling,0,
1329,2024-09-27,29456,40,HCM1,South,Email Marketing,Tet2024,NoAnswer,0,
1330,2024-04-12,84795,19,HN1,South,Zalo OA,BackToSchool,New,0,
1331,2024-10-11,45554,67,DN1,South,Tiktok Ads,12.12,Cancelled,0,
1332,2024-05-27,56922,82,DN1,North,Facebook Ads,NewProductLaunch,Converted,1,1564.0
1333,2024-06-13,23409,181,DN1,North,Tiktok Ads,12.12,Calling,0,
1334,2024-07-24,79327,64,CT1,North,Facebook Ads,BackToSchool,New,0,
1335,2024-10-20,46639,83,HN1,Central,Zalo OA,BackToSchool,New,0,
1336,2023-12-21,73627,47,HCM2,North,Website SEO,12.12,NoAnswer,0,
1337,2024-11-08,93424,6,DN1,North,Facebook Ads,NewProductLaunch,Converted,1,998.0
1338,2024-09-02,29692,16,HN1,North,Facebook Ads,BackToSchool,Cancelled,0,
1339,2024-05-23,99037,146,HN1,North,Facebook Ads,FlashSaleWeekend,Converted,1,1590.0
1340,2024-05-13,88840,180,HCM1,South,Zalo OA,FlashSaleWeekend,Calling,0,
1341,2024-03-08,64200,176,DN1,Central,Tiktok Ads,NewProductLaunch,New,0,
1342,2024-05-09,67415,171,CT1,South,Zalo OA,BackToSchool,Calling,0,
1343,2024-04-04,28074,39,HN1,Central,Facebook Ads,FlashSaleWeekend,Cancelled,0,
1344,2024-12-29,25549,177,HN1,Central,Email Marketing,Tet2024,Converted,1,1815.0
1345,2024-01-19,39963,113,HCM2,South,Facebook Ads,SummerSale,NoAnswer,0,
1346,2024-09-24,62265,140,HCM1,North,Email Marketing,BackToSchool,Converted,1,1110.0
1347,2024-06-19,26061,138,HN1,South,Website SEO,SummerSale,NoAnswer,0,
1348,2024-03-05,68226,71,HN1,Central,Zalo OA,11.11,Converted,1,54.0
1349,2023-12-16,38810,110,CT1,Central,Email Marketing,FlashSaleWeekend,NoAnswer,0,
1350,2024-10-12,70006,55,CT1,North,Zalo OA,BackToSchool,Calling,0,
1351,2024-06-28,32800,129,HCM2,South,Google Ads,Tet2024,Calling,0,
1352,2023-12-25,85476,49,HCM2,Central,Tiktok Ads,NewProductLaunch,New,0,
1353,2024-08-04,79460,164,HCM2,South,Google Ads,Tet2024,Converted,1,373.0
1354,2024-06-26,67767,21,CT1,North,Email Marketing,SummerSale,Cancelled,0,
1355,2024-04-11,38054,37,CT1,North,Google Ads,NewProductLaunch,Cancelled,0,
1356,2024-01-03,85319,116,HCM1,Central,Tiktok Ads,Tet2024,Cancelled,0,
1357,2024-08-31,55397,24,DN1,North,Email Marketing,Tet2024,Calling,0,
1358,2024-10-02,23233,55,DN1,Central,Website SEO,Tet2024,Converted,1,1424.0
1359,2024-08-26,35068,25,HCM1,Central,Website SEO,12.12,Converted,1,1208.0
1360,2024-07-23,75727,135,DN1,North,Tiktok Ads,NewProductLaunch,Converted,1,562.0
1361,2024-07-27,80453,127,CT1,North,Tiktok Ads,Tet2024,NoAnswer,0,
1362,2024-02-05,35832,93,DN1,South,Email Marketing,FlashSaleWeekend,Converted,1,1640.0
