ApplicationID,LeadID,CustomerID,ProductID,Branch,Region,ApplicationDate,ApplicationStatus,RequestedAmount
2893,2893,95120,2,DN1,Central,2024-08-11,Approved,360472485
2894,2894,99087,12,HCM2,Central,2024-06-06,Approved,485624709
2895,2895,75031,40,CT1,North,2024-05-24,Processing,83632044
2897,2897,27071,12,HN1,South,2024-11-23,Processing,379146999
2900,2900,49901,10,HCM1,South,2024-10-12,Approved,400103794
2901,2901,21205,32,DN1,North,2024-12-06,Approved,103409365
2902,2902,65661,34,HCM2,Central,2024-12-12,Approved,271852718
2903,2903,15906,48,CT1,South,2024-08-20,Processing,136988975
2904,2904,12591,20,HCM2,South,2024-10-08,Approved,345279661
2905,2905,72987,39,HCM2,Central,2024-12-27,Approved,105751175
2906,2906,73370,2,HCM1,North,2024-10-19,Rejected,112475482
2907,2907,90685,1,DN1,North,2024-06-19,Processing,152874336
2908,2908,64400,36,DN1,North,2024-02-19,Approved,150687877
2909,2909,35150,24,HCM2,Central,2024-07-23,Approved,335238630
2910,2910,41852,27,HCM2,Central,2024-08-05,Approved,312992402
2912,2912,62756,31,HCM1,North,2024-01-26,Processing,36690100
2913,2913,66481,14,CT1,Central,2024-11-17,Processing,484278156
2914,2914,11283,2,CT1,North,2024-10-01,Processing,93927992
2915,2915,43691,29,DN1,South,2024-02-14,Approved,286123076
2918,2918,36170,37,CT1,South,2024-12-29,Processing,451692229
2921,2921,26154,39,HCM1,South,2024-06-13,Rejected,495068699
2922,2922,18004,24,HN1,Central,2024-08-25,Approved,107363734
2924,2924,65426,10,HCM2,Central,2024-04-25,Processing,179723542
2925,2925,36819,46,DN1,North,2024-04-02,Processing,352193970
2927,2927,98708,37,DN1,South,2024-10-11,Approved,364929696
2928,2928,42994,18,HCM2,Central,2024-08-01,Rejected,164982266
2929,2929,25036,24,HN1,South,2024-07-26,Rejected,283847078
2930,2930,87275,14,HCM1,South,2024-08-09,Rejected,163019195
2932,2932,19587,12,HN1,North,2024-05-16,Approved,39274637
2933,2933,10645,22,CT1,Central,2024-04-16,Approved,140631264
2934,2934,40930,6,HCM2,Central,2024-04-29,Approved,41261359
2936,2936,40090,45,DN1,North,2024-11-04,Approved,125637927
2937,2937,97489,36,CT1,North,2024-04-09,Approved,483017791
2938,2938,62142,22,HCM2,Central,2024-09-20,Approved,27747892
2940,2940,28888,16,HCM1,South,2024-12-19,Rejected,416246315
2941,2941,53732,36,HCM2,North,2024-10-14,Approved,367157548
2942,2942,91623,25,HN1,South,2024-11-24,Approved,287551590
2943,2943,56305,32,CT1,North,2024-04-14,Approved,276218511
2944,2944,56037,33,HCM1,South,2024-03-05,Approved,135245118
2945,2945,19346,45,DN1,South,2024-06-26,Processing,58547314
2946,2946,10587,36,DN1,South,2024-10-08,Approved,72157175
2947,2947,22763,20,CT1,South,2024-10-19,Processing,140175749
2948,2948,69165,18,DN1,South,2024-08-15,Approved,243116031
2950,2950,46116,3,HCM2,Central,2024-05-09,Approved,309423091
2951,2951,95751,23,HCM1,Central,2024-04-03,Approved,392756804
2952,2952,35556,32,CT1,Central,2024-07-12,Rejected,444471260
2953,2953,69042,45,DN1,Central,2024-12-28,Approved,377650968
2954,2954,28099,16,HCM2,Central,2024-02-22,Approved,452088252
2955,2955,55096,5,HN1,South,2024-08-31,Approved,403730649
2957,2957,23230,21,DN1,South,2024-12-29,Processing,354601771
2959,2959,80969,14,HN1,North,2024-01-11,Processing,409554276
2960,2960,43866,39,HN1,North,2024-08-21,Approved,68299703
2961,2961,94246,31,CT1,North,2024-06-06,Approved,310506440
2962,2962,86975,14,HCM1,Central,2024-07-18,Approved,185088933
2965,2965,16416,16,HN1,Central,2024-08-10,Approved,119591381
2966,2966,82516,17,HCM1,South,2024-09-08,Approved,294380600
2967,2967,65915,45,HCM1,South,2024-03-27,Processing,118518975
2968,2968,28058,23,HCM1,South,2024-08-27,Approved,215422631
2969,2969,86637,14,HCM2,South,2024-12-26,Approved,139359010
2970,2970,50718,7,HCM2,North,2024-11-18,Processing,264940875
2971,2971,42602,46,HN1,Central,2024-09-22,Approved,239283620
2972,2972,84658,32,HCM1,Central,2024-07-09,Processing,245269143
2973,2973,88112,15,HN1,South,2025-01-02,Rejected,303838484
2974,2974,68067,44,HCM2,Central,2024-10-19,Processing,462601067
2976,2976,97969,41,CT1,South,2024-02-27,Approved,471129703
2977,2977,11089,47,HCM2,North,2024-01-09,Processing,163553735
2978,2978,47346,44,HCM2,North,2024-11-03,Rejected,336721781
2979,2979,84663,34,HCM2,North,2024-04-24,Processing,341524993
2982,2982,77494,27,CT1,South,2024-10-31,Processing,27839059
2983,2983,86229,23,CT1,North,2024-06-24,Approved,189637973
2984,2984,48547,40,HN1,South,2024-08-25,Processing,279735646
2985,2985,38795,14,HCM1,Central,2024-10-09,Approved,413012311
2986,2986,65296,15,HCM2,North,2024-03-21,Approved,255846850
2987,2987,31447,43,DN1,North,2024-04-19,Rejected,160410122
2988,2988,46598,33,HCM1,Central,2024-10-10,Processing,83795050
2989,2989,51814,31,HCM1,South,2024-02-10,Approved,308212335
2990,2990,85330,35,DN1,North,2024-04-30,Processing,53771194
2991,2991,97960,17,HCM2,Central,2024-12-04,Processing,324612772
2993,2993,65077,19,CT1,North,2024-01-27,Processing,190195122
2995,2995,19528,23,DN1,South,2024-03-14,Approved,105635344
2997,2997,18179,40,DN1,Central,2024-11-22,Processing,469243867
2998,2998,58781,13,HCM1,North,2024-05-30,Rejected,203301548
2999,2999,65267,20,CT1,South,2024-09-11,Processing,338099818
