LeadID,CustomerID,ProductID,SignupDate,Branch,Region,LeadStatus
2754,17927,22,2024-01-12,HCM2,North,Processing
2755,58330,32,2024-10-17,HCM1,Central,Processing
2756,76707,16,2024-08-28,DN1,Central,New
2757,87454,18,2024-01-21,CT1,North,New
2758,75428,5,2024-06-26,HN1,North,Processing
2759,60601,36,2024-08-15,HCM1,North,New
2760,87465,30,2024-09-29,HCM2,South,New
2761,12539,45,2024-10-14,CT1,South,Disbursed
2762,32669,19,2024-10-23,HCM1,Central,New
2763,80968,23,2024-05-13,HCM1,Central,Approved
2764,30644,34,2024-10-09,HN1,North,Processing
2765,28745,13,2024-06-01,DN1,Central,Disbursed
2766,38228,43,2024-03-06,DN1,Central,Processing
2767,44521,29,2024-05-16,DN1,North,Processing
2768,36928,36,2024-04-01,HCM2,South,Approved
2769,28322,22,2024-11-12,HCM1,South,Processing
2770,67714,47,2024-09-15,HCM2,South,Approved
2771,97896,36,2024-04-12,HCM1,Central,New
2772,72292,9,2024-02-24,HN1,North,Disbursed
2773,39055,39,2024-09-13,HN1,South,Processing
2774,52891,19,2024-04-10,HCM2,Central,Processing
2775,91912,38,2024-07-16,HCM2,North,Rejected
2776,16588,6,2024-10-27,HN1,South,Processing
2777,16304,47,2024-08-13,CT1,South,Disbursed
2778,17345,15,2024-08-24,DN1,North,Processing
2779,39300,20,2024-01-26,DN1,Central,Rejected
2780,34259,9,2024-04-30,HN1,Central,New
2781,98553,32,2024-06-30,DN1,South,Disbursed
2782,25352,4,2024-07-17,CT1,North,Rejected
2783,43365,18,2024-10-28,CT1,Central,New
2784,29446,5,2024-09-11,HCM1,North,New
2785,12336,20,2024-05-01,HCM2,North,Processing
2786,72032,23,2024-01-31,DN1,South,Disbursed
2787,85415,11,2024-11-10,CT1,North,Processing
2788,17521,37,2024-10-11,HCM2,North,Processing
2789,81707,22,2024-04-15,HCM2,North,New
2790,33481,4,2024-08-11,HCM1,Central,Processing
2791,28474,29,2024-09-29,HCM2,South,Approved
2792,56760,44,2024-08-19,HCM2,South,Disbursed
2793,65718,34,2024-09-12,HN1,North,Approved
2794,54629,13,2024-01-24,HCM1,North,Disbursed
2795,55232,42,2024-04-18,HCM1,Central,Approved
2796,96544,9,2024-07-09,DN1,South,New
2797,77169,42,2024-12-12,HCM2,Central,Processing
2798,60669,31,2024-01-25,DN1,South,Approved
2799,88021,7,2024-07-05,CT1,Central,Disbursed
2800,79184,4,2024-10-14,HCM2,North,Disbursed
2801,57945,19,2024-04-25,CT1,Central,New
2802,23140,42,2024-12-03,HN1,North,New
2803,93457,30,2024-12-31,HCM2,South,New
2804,24357,31,2024-02-06,DN1,South,Disbursed
2805,78673,35,2024-10-08,DN1,North,Disbursed
2806,75633,21,2024-05-16,HCM2,South,Rejected
2807,86943,31,2024-08-14,DN1,Central,Processing
2808,88258,19,2024-11-15,HCM2,North,Approved
2809,22924,31,2024-11-23,HCM1,South,Processing
2810,79286,32,2024-06-30,DN1,Central,Processing
2811,84071,2,2024-12-27,HCM2,Central,Approved
2812,67326,10,2024-03-26,HCM2,South,New
2813,40651,2,2024-02-22,DN1,South,New
2814,80202,2,2024-12-13,HCM1,Central,Disbursed
2815,58777,24,2024-12-20,DN1,North,Rejected
2816,26994,17,2024-08-22,HCM2,South,Processing
2817,77263,32,2024-09-23,HCM1,South,Approved
2818,69634,16,2024-10-13,CT1,North,Processing
2819,20800,16,2024-04-09,HN1,North,Rejected
2820,47823,46,2024-03-27,DN1,South,Rejected
2821,73878,39,2024-01-15,HCM2,North,Rejected
2822,28708,31,2024-04-10,HCM1,Central,Rejected
2823,22819,43,2024-06-13,HCM1,Central,New
2824,84905,24,2024-01-29,CT1,Central,Processing
2825,73870,1,2024-04-23,DN1,South,Processing
2826,19283,11,2024-04-16,HCM1,North,Processing
2827,40573,21,2024-12-29,CT1,Central,Rejected
2828,88707,4,2024-05-09,HCM2,North,Processing
2829,40933,7,2024-03-24,CT1,Central,New
2830,15774,26,2024-09-27,DN1,North,Processing
2831,82055,47,2024-08-31,CT1,Central,Disbursed
2832,20983,12,2024-08-01,HCM1,Central,New
2833,28133,31,2024-11-01,HCM1,Central,Approved
2834,24939,17,2024-06-14,HN1,Central,Processing
2835,10781,33,2024-10-05,CT1,Central,New
2836,66700,11,2024-02-28,HCM2,Central,Processing
2837,37624,28,2024-03-30,DN1,Central,Rejected
2838,16823,32,2024-11-26,HN1,Central,Approved
2839,28489,1,2024-07-12,CT1,Central,Disbursed
2840,49961,47,2024-05-02,HCM2,North,Processing
2841,39118,28,2024-05-15,HN1,North,New
2842,91816,42,2024-05-18,HCM1,South,Disbursed
2843,32263,7,2024-08-16,DN1,Central,Processing
2844,23565,2,2024-09-30,CT1,North,Approved
2845,30354,42,2024-02-19,HCM2,North,Rejected
2846,52951,24,2024-04-27,HCM1,North,Processing
2847,33648,4,2024-07-20,HN1,North,Rejected
2848,60729,44,2024-07-09,DN1,North,New
2849,51971,19,2024-12-29,HN1,North,Processing
2850,28658,26,2024-11-18,HN1,South,New
2851,31253,11,2024-06-29,HCM2,North,Disbursed
2852,74166,40,2024-03-18,HCM1,South,New
2853,58563,43,2024-03-15,CT1,South,Rejected
2854,36390,11,2024-10-21,HCM2,Central,Disbursed
2855,98664,45,2024-10-07,DN1,Central,Approved
2856,61578,3,2024-01-21,HN1,Central,Approved
2857,89025,12,2024-06-19,DN1,North,Processing
2858,42658,3,2024-01-15,HCM2,Central,Processing
2859,16852,42,2024-07-29,HCM2,North,Processing
2860,12551,27,2024-02-17,CT1,North,Approved
2861,81947,49,2024-03-26,HN1,Central,Disbursed
2862,71001,2,2024-05-28,HCM2,Central,Disbursed
2863,59159,49,2024-07-06,DN1,South,Disbursed
2864,61707,16,2024-11-01,CT1,South,Disbursed
2865,43243,2,2024-05-30,DN1,North,Processing
2866,31800,30,2024-05-20,HN1,North,Approved
2867,85939,20,2024-03-09,CT1,Central,Disbursed
2868,67828,38,2024-09-16,CT1,Central,Processing
2869,17239,28,2024-11-29,CT1,South,Disbursed
2870,16710,25,2024-01-09,HCM1,Central,Processing
2871,31384,32,2024-04-30,CT1,North,Approved
2872,31038,10,2024-04-10,DN1,Central,Rejected
2873,50846,42,2024-05-28,DN1,South,Disbursed
2874,97983,40,2024-05-25,HN1,North,New
2875,77821,33,2024-12-18,HCM2,South,Rejected
2876,47991,13,2024-08-30,HCM2,South,Approved
2877,89057,41,2024-08-28,HCM1,North,Processing
2878,16971,42,2024-12-02,CT1,South,Rejected
2879,39139,47,2024-02-12,HCM1,Central,Approved
2880,95445,37,2024-04-04,HN1,Central,Approved
2881,87067,16,2024-08-13,HN1,South,Processing
2882,90257,45,2024-01-06,HCM2,Central,Processing
2883,94742,22,2024-08-01,HN1,South,Approved
2884,47711,20,2024-07-24,CT1,Central,Processing
2885,16530,43,2024-03-07,DN1,South,New
2886,21116,27,2024-04-09,HN1,Central,Disbursed
2887,75794,41,2024-01-12,HCM1,North,Approved
2888,10282,16,2024-08-24,CT1,North,Rejected
2889,89473,34,2024-11-17,HN1,Central,Processing
2890,11898,32,2024-09-14,HN1,South,Processing
2891,14135,26,2024-12-02,CT1,Central,Processing
2892,16629,25,2024-05-14,HN1,South,Processing
2893,95120,2,2024-08-09,DN1,Central,Approved
2894,99087,12,2024-06-04,HCM2,Central,Approved
2895,75031,40,2024-05-21,CT1,North,Processing
2896,43380,9,2024-06-06,HCM1,South,New
2897,27071,12,2024-11-21,HN1,South,Processing
2898,30074,26,2024-12-09,HCM2,South,New
2899,77843,9,2024-09-18,HCM1,South,New
2900,49901,10,2024-10-09,HCM1,South,Disbursed
2901,21205,32,2024-12-03,DN1,North,Approved
2902,65661,34,2024-12-09,HCM2,Central,Approved
2903,15906,48,2024-08-16,CT1,South,Processing
2904,12591,20,2024-10-06,HCM2,South,Disbursed
2905,72987,39,2024-12-23,HCM2,Central,Approved
2906,73370,2,2024-10-16,HCM1,North,Rejected
2907,90685,1,2024-06-16,DN1,North,Processing
2908,64400,36,2024-02-16,DN1,North,Disbursed
2909,35150,24,2024-07-21,HCM2,Central,Disbursed
2910,41852,27,2024-08-01,HCM2,Central,Disbursed
2911,52870,2,2024-09-02,HN1,North,New
2912,62756,31,2024-01-24,HCM1,North,Processing
2913,66481,14,2024-11-16,CT1,Central,Processing
2914,11283,2,2024-09-30,CT1,North,Processing
2915,43691,29,2024-02-13,DN1,South,Disbursed
2916,11125,15,2024-11-27,HCM1,Central,New
2917,77065,12,2024-11-08,DN1,North,New
2918,36170,37,2024-12-28,CT1,South,Processing
2919,18438,28,2024-06-04,HCM2,Central,New
2920,30095,20,2024-07-17,HCM1,Central,New
2921,26154,39,2024-06-10,HCM1,South,Rejected
2922,18004,24,2024-08-21,HN1,Central,Approved
2923,19752,21,2024-06-11,HCM2,North,New
2924,65426,10,2024-04-25,HCM2,Central,Processing
2925,36819,46,2024-04-02,DN1,North,Processing
2926,34217,14,2024-02-11,HCM1,South,New
2927,98708,37,2024-10-10,DN1,South,Approved
2928,42994,18,2024-07-28,HCM2,Central,Rejected
2929,25036,24,2024-07-24,HN1,South,Rejected
2930,87275,14,2024-08-07,HCM1,South,Rejected
2931,59416,34,2024-10-06,HCM2,Central,New
2932,19587,12,2024-05-15,HN1,North,Disbursed
2933,10645,22,2024-04-15,CT1,Central,Disbursed
2934,40930,6,2024-04-27,HCM2,Central,Disbursed
2935,91835,36,2024-08-24,CT1,North,New
2936,40090,45,2024-11-04,DN1,North,Disbursed
2937,97489,36,2024-04-09,CT1,North,Disbursed
2938,62142,22,2024-09-17,HCM2,Central,Disbursed
2939,36475,14,2024-10-31,CT1,North,New
2940,28888,16,2024-12-19,HCM1,South,Rejected
2941,53732,36,2024-10-12,HCM2,North,Disbursed
2942,91623,25,2024-11-23,HN1,South,Approved
2943,56305,32,2024-04-12,CT1,North,Approved
2944,56037,33,2024-03-03,HCM1,South,Disbursed
2945,19346,45,2024-06-23,DN1,South,Processing
2946,10587,36,2024-10-08,DN1,South,Approved
2947,22763,20,2024-10-19,CT1,South,Processing
2948,69165,18,2024-08-13,DN1,South,Disbursed
2949,79615,38,2024-01-07,HN1,North,New
2950,46116,3,2024-05-06,HCM2,Central,Approved
2951,95751,23,2024-04-01,HCM1,Central,Approved
2952,35556,32,2024-07-08,CT1,Central,Rejected
2953,69042,45,2024-12-24,DN1,Central,Approved
2954,28099,16,2024-02-22,HCM2,Central,Disbursed
2955,55096,5,2024-08-29,HN1,South,Disbursed
2956,81986,4,2024-05-11,DN1,North,New
2957,23230,21,2024-12-29,DN1,South,Processing
2958,39009,40,2024-04-21,HCM1,North,New
2959,80969,14,2024-01-07,HN1,North,Processing
2960,43866,39,2024-08-17,HN1,North,Approved
2961,94246,31,2024-06-04,CT1,North,Disbursed
2962,86975,14,2024-07-15,HCM1,Central,Disbursed
2963,51855,6,2024-11-18,CT1,North,New
2964,91557,12,2024-12-29,HCM1,North,New
2965,16416,16,2024-08-10,HN1,Central,Approved
2966,82516,17,2024-09-06,HCM1,South,Approved
2967,65915,45,2024-03-23,HCM1,South,Processing
2968,28058,23,2024-08-27,HCM1,South,Disbursed
2969,86637,14,2024-12-25,HCM2,South,Disbursed
2970,50718,7,2024-11-18,HCM2,North,Processing
2971,42602,46,2024-09-19,HN1,Central,Disbursed
2972,84658,32,2024-07-07,HCM1,Central,Processing
2973,88112,15,2024-12-31,HN1,South,Rejected
2974,68067,44,2024-10-16,HCM2,Central,Processing
2975,37516,17,2024-12-27,HCM1,North,New
2976,97969,41,2024-02-27,CT1,South,Disbursed
2977,11089,47,2024-01-09,HCM2,North,Processing
2978,47346,44,2024-10-30,HCM2,North,Rejected
2979,84663,34,2024-04-24,HCM2,North,Processing
2980,20487,5,2024-07-28,HCM1,North,New
2981,10155,45,2024-02-10,DN1,North,New
2982,77494,27,2024-10-30,CT1,South,Processing
2983,86229,23,2024-06-21,CT1,North,Approved
2984,48547,40,2024-08-21,HN1,South,Processing
2985,38795,14,2024-10-07,HCM1,Central,Approved
2986,65296,15,2024-03-18,HCM2,North,Approved
2987,31447,43,2024-04-17,DN1,North,Rejected
2988,46598,33,2024-10-07,HCM1,Central,Processing
2989,51814,31,2024-02-08,HCM1,South,Disbursed
2990,85330,35,2024-04-28,DN1,North,Processing
2991,97960,17,2024-11-30,HCM2,Central,Processing
2992,73278,28,2024-12-01,HCM1,Central,New
2993,65077,19,2024-01-27,CT1,North,Processing
2994,81906,46,2024-04-13,CT1,South,New
2995,19528,23,2024-03-14,DN1,South,Approved
2996,60100,32,2024-07-09,HCM2,North,New
2997,18179,40,2024-11-19,DN1,Central,Processing
2998,58781,13,2024-05-26,HCM1,North,Rejected
2999,65267,20,2024-09-11,CT1,South,Processing
3000,92379,35,2024-10-10,HN1,Central,New
